method,num_relations,graph_type,problem,baseline_cost,optimisation_time_in_ms,cost,normalised_cost
dpsizelinear,50,TREE,41,37364.145012473215,n/a,n/a,20
genetic,50,TREE,41,37364.145012473215,57376,614367382.3445226,20
ikkbz,50,TREE,41,37364.145012473215,1,37364.145012473215,1.0000038810746499
milp,50,TREE,41,37364.145012473215,60000,82372.10705084333,2.2045848156204726
minsel,50,TREE,41,37364.145012473215,2,3423166.9491604706,20
simulated_annealing_quadratic,50,TREE,41,37364.145012473215,35418.6110496521,37403.43715743282,1.001055485425351
digital_annealing_legacy,50,TREE,42,156085.9093001266,12520.07984161377,205545.73891190044,1.3168833578620651
digital_annealing_quadratic,50,TREE,42,156085.9093001266,57375.840602874756,158872.87979850866,1.0178612922350556
dpsizelinear,50,TREE,42,156085.9093001266,n/a,n/a,20
genetic,50,TREE,42,156085.9093001266,59262,9722574.596713165,20
ikkbz,50,TREE,42,156085.9093001266,1,156085.9093001266,1.0000058256727207
milp,50,TREE,42,156085.9093001266,60000,161847.8489627994,1.0369212221725304
minsel,50,TREE,42,156085.9093001266,2,5431044.318980782,20
simulated_annealing_quadratic,50,TREE,42,156085.9093001266,34335.222244262695,162317.28803771175,1.0399288082628808
digital_annealing_legacy,50,TREE,43,38826305.77187443,56629.07709503174,2289639386.33913,20
digital_annealing_quadratic,50,TREE,43,38826305.77187443,30281.0,38826305.77187443,1.0000000198801928
dpsizelinear,50,TREE,43,38826305.77187443,32747,51808979.69729047,1.3343783215346006
genetic,50,TREE,43,38826305.77187443,54241,22206303446.510387,20
ikkbz,50,TREE,43,38826305.77187443,1,51808979.69729045,1.3343783215346001
milp,50,TREE,43,38826305.77187443,60000,120907133187.35754,20
minsel,50,TREE,43,38826305.77187443,2,10080978585.573397,20
simulated_annealing_quadratic,50,TREE,43,38826305.77187443,52377.471923828125,73229813.35700698,1.8860876242796472
digital_annealing_legacy,50,TREE,44,11457294.769618774,22290.5,11460326.856228597,1.0002647096451045
digital_annealing_quadratic,50,TREE,44,11457294.769618774,53196.687084198,13456753.759123594,1.1745141356347837
dpsizelinear,50,TREE,44,11457294.769618774,n/a,n/a,20
genetic,50,TREE,44,11457294.769618774,57668,11500339.866113992,1.0037570709204104
ikkbz,50,TREE,44,11457294.769618774,1,11457294.769618774,1.0000000671728222
milp,50,TREE,44,11457294.769618774,60000,11668288.930682395,1.0184157734524744
minsel,50,TREE,44,11457294.769618774,2,107843428.38883595,9.41264389207748
simulated_annealing_quadratic,50,TREE,44,11457294.769618774,24942.52347946167,13697950.366844852,1.1955659309122078
digital_annealing_legacy,50,TREE,45,18392.295602542585,6065.151662826538,316819.093710364,17.225918535796218
digital_annealing_quadratic,50,TREE,45,18392.295602542585,14804.337532043457,19874.370341048172,1.0805986483823495
dpsizelinear,50,TREE,45,18392.295602542585,n/a,n/a,20
genetic,50,TREE,45,18392.295602542585,53981,35817836.07207017,20
ikkbz,50,TREE,45,18392.295602542585,1,18392.295602542585,1.0000160723435507
milp,50,TREE,45,18392.295602542585,60000,214067.98446661333,11.639190108015079
minsel,50,TREE,45,18392.295602542585,2,1595649.9942775862,20
simulated_annealing_quadratic,50,TREE,45,18392.295602542585,58746.103048324585,76646.79005543256,4.167398328372801
digital_annealing_legacy,50,TREE,46,11211.869948456068,35903.996295928955,2667692.159965744,20
digital_annealing_quadratic,50,TREE,46,11211.869948456068,33005.94076919556,11220.69843801501,1.0008650823311935
dpsizelinear,50,TREE,46,11211.869948456068,n/a,n/a,20
genetic,50,TREE,46,11211.869948456068,59946,2033984.7270407842,20
ikkbz,50,TREE,46,11211.869948456068,1,11211.869948456068,1.0000775977572087
milp,50,TREE,46,11211.869948456068,60000,55301.52223803745,4.932791208459321
minsel,50,TREE,46,11211.869948456068,2,51519.40663162417,4.595433648347531
simulated_annealing_quadratic,50,TREE,46,11211.869948456068,32380.352020263672,704676.1508124337,20
digital_annealing_legacy,50,TREE,47,4249678.1181091955,43431.034660339355,4256883.485095609,1.0016955367196312
digital_annealing_quadratic,50,TREE,47,4249678.1181091955,45440.95697784424,4249678.1181091955,1.0000000277925045
dpsizelinear,50,TREE,47,4249678.1181091955,n/a,n/a,20
genetic,50,TREE,47,4249678.1181091955,57583,4823751.76595122,1.135086415006318
ikkbz,50,TREE,47,4249678.1181091955,1,4249686.155342824,1.0000019190495901
milp,50,TREE,47,4249678.1181091955,60000,4758529.726851072,1.1197388900643936
minsel,50,TREE,47,4249678.1181091955,2,4290670.012641431,1.0096459102645967
simulated_annealing_quadratic,50,TREE,47,4249678.1181091955,36228.25860977173,4253511.726342836,1.000902121606116
digital_annealing_legacy,50,TREE,48,2014135.631330423,16546.242654800415,6807934.601390156,3.380078595223337
digital_annealing_quadratic,50,TREE,48,2014135.631330423,7450.245029449463,2042206.1599893866,1.0139370796840264
dpsizelinear,50,TREE,48,2014135.631330423,n/a,n/a,20
genetic,50,TREE,48,2014135.631330423,56891,29515168397.072277,20
ikkbz,50,TREE,48,2014135.631330423,1,2014135.631330423,1.0000003134499043
milp,50,TREE,48,2014135.631330423,60000,47609016.10096298,20
minsel,50,TREE,48,2014135.631330423,2,47565159.64471719,20
simulated_annealing_quadratic,50,TREE,48,2014135.631330423,50431.37860298157,7224394.296605524,3.5868471063784324
digital_annealing_legacy,50,TREE,49,6633465.800150166,35348.77647781372,7436093.099618306,1.1209968093022735
digital_annealing_quadratic,50,TREE,49,6633465.800150166,10055.362312316895,6636571.839627523,1.0004683584864806
dpsizelinear,50,TREE,49,6633465.800150166,n/a,n/a,20
genetic,50,TREE,49,6633465.800150166,59870,37655173078.88903,20
ikkbz,50,TREE,49,6633465.800150166,1,6633465.800150166,1.000000120623259
milp,50,TREE,49,6633465.800150166,60000,314514385.3613235,20
minsel,50,TREE,49,6633465.800150166,2,146632055.53209522,20
simulated_annealing_quadratic,50,TREE,49,6633465.800150166,50283.31398963928,6647656.520675715,1.0021393827623595
digital_annealing_legacy,50,TREE,5,3858.9288905464223,47202.45265960693,5987.055680822379,1.5518547643396525
digital_annealing_quadratic,50,TREE,5,3858.9288905464223,36256.28447532654,3872.4393309542775,1.0037426985366193
dpsizelinear,50,TREE,5,3858.9288905464223,n/a,n/a,20
genetic,50,TREE,5,3858.9288905464223,59331,225760011.54933426,20
ikkbz,50,TREE,5,3858.9288905464223,1,3858.9288905464223,1.0002407699705604
milp,50,TREE,5,3858.9288905464223,60000,20554.0646720815,5.327647659948548
minsel,50,TREE,5,3858.9288905464223,2,3880.5723792889257,1.0058507981567977
simulated_annealing_quadratic,50,TREE,5,3858.9288905464223,50416.34964942932,3960.6438179956813,1.0266054478993472
digital_annealing_legacy,50,TREE,50,36593.5530397966,45012.61054992676,7386882.228132231,20
digital_annealing_quadratic,50,TREE,50,36593.5530397966,25462.756763458252,36667.29671126599,1.0020303531075887
dpsizelinear,50,TREE,50,36593.5530397966,n/a,n/a,20
genetic,50,TREE,50,36593.5530397966,58185,29439721886939.062,20
ikkbz,50,TREE,50,36593.5530397966,1,36593.5530397966,1.000015113267472
milp,50,TREE,50,36593.5530397966,60000,70625.9147421242,1.9300389348269942
minsel,50,TREE,50,36593.5530397966,2,21672644.80308574,20
simulated_annealing_quadratic,50,TREE,50,36593.5530397966,27122.041940689087,42304.51850285828,1.1560822699111382
digital_annealing_legacy,50,TREE,51,57680413.03719652,34746.081172943115,471882138.2781557,8.180977107049419
digital_annealing_quadratic,50,TREE,51,57680413.03719652,34809.21915626526,57680413.03719652,1.0000000006448726
dpsizelinear,50,TREE,51,57680413.03719652,n/a,n/a,20
genetic,50,TREE,51,57680413.03719652,59851,1968120573402813.0,20
ikkbz,50,TREE,51,57680413.03719652,1,236763705.28751042,4.104750520553839
milp,50,TREE,51,57680413.03719652,60000,9023000959.166946,20
minsel,50,TREE,51,57680413.03719652,2,7678127738.570647,20
simulated_annealing_quadratic,50,TREE,51,57680413.03719652,30965.818166732788,2510902414.0334606,20
digital_annealing_legacy,50,TREE,52,5488739.489694987,12006.6410446167,5850235.23533131,1.0658614365396697
digital_annealing_quadratic,50,TREE,52,5488739.489694987,37825.76033401489,5657513.291177817,1.0307491923332148
dpsizelinear,50,TREE,52,5488739.489694987,n/a,n/a,20
genetic,50,TREE,52,5488739.489694987,31282,3307414859.6697702,20
ikkbz,50,TREE,52,5488739.489694987,1,5488739.489694987,1.0000000892181222
milp,50,TREE,52,5488739.489694987,60000,32407420.520078067,5.904347158806069
minsel,50,TREE,52,5488739.489694987,2,5765011.262427326,1.0503343777919347
simulated_annealing_quadratic,50,TREE,52,5488739.489694987,38664.167404174805,5670718.967592946,1.033155150498675
digital_annealing_legacy,50,TREE,53,41915.05103516866,39865.81184196472,3837268.560609183,20
digital_annealing_quadratic,50,TREE,53,41915.05103516866,6342.624523162842,41966.27621929844,1.0012233381676832
dpsizelinear,50,TREE,53,41915.05103516866,n/a,n/a,20
genetic,50,TREE,53,41915.05103516866,59721,2340843893.316253,20
ikkbz,50,TREE,53,41915.05103516866,1,41915.05103516866,1.000001217587228
milp,50,TREE,53,41915.05103516866,60000,4182744.2568160966,20
minsel,50,TREE,53,41915.05103516866,2,116620.2503956368,2.7823034807500133
simulated_annealing_quadratic,50,TREE,53,41915.05103516866,28317.551612854004,115774.64442787773,2.7621291763778535
digital_annealing_legacy,50,TREE,54,10088448.678597072,17687.831985473633,14205670.57839974,1.408112583660018
digital_annealing_quadratic,50,TREE,54,10088448.678597072,7023.809869766235,11179879.737692917,1.1081862876919142
dpsizelinear,50,TREE,54,10088448.678597072,n/a,n/a,20
genetic,50,TREE,54,10088448.678597072,59047,3145364832817.248,20
ikkbz,50,TREE,54,10088448.678597072,1,10088448.678597072,1.0000000672647638
milp,50,TREE,54,10088448.678597072,60000,10088753.455195893,1.0000302777192183
minsel,50,TREE,54,10088448.678597072,2,31593215.296655282,3.131622950988624
simulated_annealing_quadratic,50,TREE,54,10088448.678597072,29520.489931106567,19492354.342987534,1.932145989451255
digital_annealing_legacy,50,TREE,55,7255528.579963363,10679.545595169067,7255656.58308506,1.000017722085155
digital_annealing_quadratic,50,TREE,55,7255528.579963363,11304.514877319336,7255659.667548403,1.0000181472042287
dpsizelinear,50,TREE,55,7255528.579963363,n/a,n/a,20
genetic,50,TREE,55,7255528.579963363,52138,7570642.781207418,1.0434309923698755
ikkbz,50,TREE,55,7255528.579963363,1,7255528.579963363,1.0000000799339983
milp,50,TREE,55,7255528.579963363,60000,7257596.570864085,1.0002851027332655
minsel,50,TREE,55,7255528.579963363,2,7255838.697139746,1.0000428221267625
simulated_annealing_quadratic,50,TREE,55,7255528.579963363,58905.83324432373,9175378.785268271,1.2646052479252057
digital_annealing_legacy,50,TREE,56,9202.436642355427,32268.91954612732,56072.0603964535,6.093464507330308
digital_annealing_quadratic,50,TREE,56,9202.436642355427,28213.03763771057,9202.516180482893,1.0000560943797971
dpsizelinear,50,TREE,56,9202.436642355427,n/a,n/a,20
genetic,50,TREE,56,9202.436642355427,52589,3483026176.1343837,20
ikkbz,50,TREE,56,9202.436642355427,1,9202.436642355427,1.0000474508101964
milp,50,TREE,56,9202.436642355427,60000,12459.295734580639,1.353976932686442
minsel,50,TREE,56,9202.436642355427,2,15177.203638533492,1.6493374960371106
simulated_annealing_quadratic,50,TREE,56,9202.436642355427,28632.145881652832,9204.286075103006,1.0002484324171925
digital_annealing_legacy,50,TREE,57,5765690.5854867315,39346.64697647095,6035294.406361004,1.0467601286855528
digital_annealing_quadratic,50,TREE,57,5765690.5854867315,23958.53793334961,6008053.161659418,1.0420354132219072
dpsizelinear,50,TREE,57,5765690.5854867315,n/a,n/a,20
genetic,50,TREE,57,5765690.5854867315,59855,9192050442.375792,20
ikkbz,50,TREE,57,5765690.5854867315,1,5765690.5854867315,1.0000001015466893
milp,50,TREE,57,5765690.5854867315,60000,18521590.418630317,3.2123805509193724
minsel,50,TREE,57,5765690.5854867315,2,195013013.55257618,20
simulated_annealing_quadratic,50,TREE,57,5765690.5854867315,30714.3497467041,12415584.157512978,2.153356173764628
digital_annealing_legacy,50,TREE,58,157090.22294231414,45185.91711807251,1391896.7243375352,8.86050496108941
digital_annealing_quadratic,50,TREE,58,157090.22294231414,41209.02925109863,157123.85886026148,1.0002155379735278
dpsizelinear,50,TREE,58,157090.22294231414,n/a,n/a,20
genetic,50,TREE,58,157090.22294231414,53141,10498888895216.697,20
ikkbz,50,TREE,58,157090.22294231414,1,157090.22294231414,1.000001419201185
milp,50,TREE,58,157090.22294231414,60000,6945734378.124777,20
minsel,50,TREE,58,157090.22294231414,2,61351822.147719994,20
simulated_annealing_quadratic,50,TREE,58,157090.22294231414,28524.10125732422,157433.81952884342,1.0021886786481853
digital_annealing_legacy,50,TREE,59,6660523.789139854,24078.015745162964,27717344.449710835,4.161436639391656
digital_annealing_quadratic,50,TREE,59,6660523.789139854,10972.011680603027,8866635.052385285,1.3312220455338546
dpsizelinear,50,TREE,59,6660523.789139854,n/a,n/a,20
genetic,50,TREE,59,6660523.789139854,50872,462720757177397.56,20
ikkbz,50,TREE,59,6660523.789139854,1,6660523.789139854,1.0000001184801635
milp,50,TREE,59,6660523.789139854,60000,8122300.671275275,1.2194689022581673
minsel,50,TREE,59,6660523.789139854,2,330481770.91777253,20
simulated_annealing_quadratic,50,TREE,59,6660523.789139854,57947.396993637085,16934058.340295434,2.5424517474521795
digital_annealing_legacy,50,TREE,6,3293863.315091997,54806.49465179443,3294478.785268051,1.0001869492653614
digital_annealing_quadratic,50,TREE,6,3293863.315091997,10232.109382629395,3293896.2206492047,1.0000100856195915
dpsizelinear,50,TREE,6,3293863.315091997,n/a,n/a,20
genetic,50,TREE,6,3293863.315091997,57962,3377697.1464707893,1.0254516191082597
ikkbz,50,TREE,6,3293863.315091997,1,3293863.315091997,1.0000000956603226
milp,50,TREE,6,3293863.315091997,60000,3304149.9903852013,1.0031230777920033
minsel,50,TREE,6,3293863.315091997,2,3298032.806332193,1.001265931926189
simulated_annealing_quadratic,50,TREE,6,3293863.315091997,30958.709478378296,3294517.9546317304,1.0001988408843143
digital_annealing_legacy,50,TREE,60,3801280.6177778686,40995.59764671326,14805653.125223951,3.8949125360994064
digital_annealing_quadratic,50,TREE,60,3801280.6177778686,10224.66100692749,3871787.955018147,1.0185484770967008
dpsizelinear,50,TREE,60,3801280.6177778686,43804,3801280.6177778686,1.0000001625183803
genetic,50,TREE,60,3801280.6177778686,59768,2787455509126.1333,20
ikkbz,50,TREE,60,3801280.6177778686,1,3801280.6177778686,1.0000001625183803
milp,50,TREE,60,3801280.6177778686,60000,2695132064.793931,20
minsel,50,TREE,60,3801280.6177778686,2,326909261.70585895,20
simulated_annealing_quadratic,50,TREE,60,3801280.6177778686,31173.988580703735,4276565.133473469,1.1250329187730104
digital_annealing_legacy,50,TREE,61,7199244.984506134,16690.790298461914,9334910.288418673,1.296651466239882
digital_annealing_quadratic,50,TREE,61,7199244.984506134,59317.96767997742,8883019.619673628,1.233882282594343
dpsizelinear,50,TREE,61,7199244.984506134,n/a,n/a,20
genetic,50,TREE,61,7199244.984506134,58925,2869270033.470996,20
ikkbz,50,TREE,61,7199244.984506134,1,7199244.984506134,1.000000136751322
milp,50,TREE,61,7199244.984506134,60000,51945471.90857187,7.215406493872394
minsel,50,TREE,61,7199244.984506134,2,46807559.949476466,6.5017326749137085
simulated_annealing_quadratic,50,TREE,61,7199244.984506134,28964.367628097534,8942229.322067678,1.2421067159367953
digital_annealing_legacy,50,TREE,62,2816878.7601201176,50979.04138183594,2831301.5930385613,1.0051204180793636
digital_annealing_quadratic,50,TREE,62,2816878.7601201176,6612.688507080078,2816878.8659895654,1.0000003074288504
dpsizelinear,50,TREE,62,2816878.7601201176,n/a,n/a,20
genetic,50,TREE,62,2816878.7601201176,59719,2816975.563069879,1.0000346351776255
ikkbz,50,TREE,62,2816878.7601201176,1,2816878.7601201176,1.0000002698448842
milp,50,TREE,62,2816878.7601201176,60000,2821090.8842482446,1.0014955863364492
minsel,50,TREE,62,2816878.7601201176,2,2846501.1073838794,1.0105162905116514
simulated_annealing_quadratic,50,TREE,62,2816878.7601201176,34185.9667301178,2825678.181546428,1.0031240904101733
digital_annealing_legacy,50,TREE,63,67468.81410627012,45848.35372543335,3115692.5965109505,20
digital_annealing_quadratic,50,TREE,63,67468.81410627012,53309.10151863098,67672.09269471905,1.0030250295654095
dpsizelinear,50,TREE,63,67468.81410627012,n/a,n/a,20
genetic,50,TREE,63,67468.81410627012,35861,161580093076.24823,20
ikkbz,50,TREE,63,67468.81410627012,1,67468.81410627012,1.000012066554072
milp,50,TREE,63,67468.81410627012,60000,97114.1322025967,1.4394102715746235
minsel,50,TREE,63,67468.81410627012,2,86247.75299652731,1.278350521677348
simulated_annealing_quadratic,50,TREE,63,67468.81410627012,31218.611240386963,95681.09927362407,1.4181700846864302
digital_annealing_legacy,50,TREE,64,109639.38989912497,11276.866104125977,262604.2864078731,2.3951722143386305
digital_annealing_quadratic,50,TREE,64,109639.38989912497,11957.097450256348,116237.95598917844,1.0601880351807154
dpsizelinear,50,TREE,64,109639.38989912497,n/a,n/a,20
genetic,50,TREE,64,109639.38989912497,45130,1327157078.455591,20
ikkbz,50,TREE,64,109639.38989912497,1,109639.38989912497,1.000003556208329
milp,50,TREE,64,109639.38989912497,60000,115131.31946084001,1.0500945782143216
